hash,cls,source,name,icon,score,verts,parts,ntex,height
0x4C333,npc,geometry,,,5.93,1729,4,3,74.1
0x25A6E,npc,geometry,,,5.92,609,2,3,3939.0
0x2D5CB,npc,geometry,,,5.92,609,2,3,3939.0
0x3BDD5,npc,geometry,,,5.92,1490,3,3,71.7
0x45C03,npc,geometry,,,5.92,1490,3,3,71.7
0x1C7EE,npc,geometry,,,5.92,1787,3,2,73.8
0x2D1CB,npc,geometry,,,5.92,1445,3,2,71.6
0x3BB6C,npc,geometry,,,5.92,1787,3,2,73.8
0x3BC28,npc,geometry,,,5.92,1445,3,2,71.6
0x42109,npc,geometry,,,5.92,1356,4,3,71.7
0x45C0F,npc,geometry,,,5.92,1356,4,3,71.7
0x1C805,npc,geometry,NPC Monk,,5.91,2117,3,3,72.3
0x1C817,npc,geometry,Gwen Child,,5.91,1464,3,3,57.6
0x44B75,npc,geometry,,,5.91,1464,3,3,57.6
0x4C2E6,npc,geometry,,,5.91,2117,3,3,72.3
0x2D15C,npc,geometry,,,5.91,1730,5,4,71.4
0x3BB56,npc,geometry,Mercenary Nika,,5.91,1730,5,4,71.4
0x22A6A,npc,geometry,,,5.91,1296,2,2,57.7
0x22AFA,npc,geometry,,,5.91,1400,2,2,57.7
0x26AD0,npc,geometry,,,5.91,1408,3,2,57.6
0x2D18F,npc,geometry,,,5.91,1431,3,2,57.4
0x2D2B9,npc,geometry,,,5.91,2223,8,6,71.3
0x2D2BE,npc,geometry,,,5.91,1866,7,6,71.5
0x2D30B,npc,geometry,,,5.91,1382,4,2,57.6
0x2D329,npc,geometry,,,5.91,1459,3,2,71.8
0x2D35A,npc,geometry,,,5.91,1508,3,2,72.1
0x2D3CC,npc,geometry,,,5.91,1512,3,2,71.3
0x2D432,npc,geometry,,,5.91,1667,4,4,71.2
0x3BB59,npc,geometry,,,5.91,2223,8,6,71.3
0x3BC37,npc,geometry,,,5.91,1866,7,6,71.5
0x3BC95,npc,geometry,,,5.91,1512,3,2,71.3
0x3BD77,npc,geometry,,,5.91,2155,5,3,73.6
0x3BD99,npc,geometry,,,5.91,2027,4,4,73.5
0x3BDDA,npc,geometry,,,5.91,1450,3,2,57.5
0x3BDDF,npc,geometry,,,5.91,1533,4,2,57.4
0x420E4,npc,geometry,,,5.91,2027,4,4,73.5
0x44B73,npc,geometry,,,5.91,1296,2,2,57.7
0x44B93,npc,geometry,,,5.91,1400,2,2,57.7
0x44B95,npc,geometry,,,5.91,1408,3,2,57.6
0x44BD4,npc,geometry,,,5.91,1431,3,2,57.4
0x44BD8,npc,geometry,,,5.91,1667,4,4,71.2
0x44BE5,npc,geometry,,,5.91,1382,4,2,57.6
0x44BE8,npc,geometry,,,5.91,1508,3,2,72.1
0x44BEA,npc,geometry,,,5.91,1450,3,2,57.5
0x44BEB,npc,geometry,,,5.91,1533,4,2,57.4
0x4CA52,npc,geometry,,,5.91,1530,3,1,105.7
0x4C35D,npc,geometry,,,5.91,1459,3,2,71.8
0x32C1F,npc,geometry,,,5.9,1566,4,3,73.0
0x2D31A,npc,geometry,,,5.9,1384,3,2,71.3
0x45C39,npc,geometry,,,5.9,1566,4,3,73.0
0x5AB96,npc,geometry,,,5.9,3317,5,3,77.3
0x5AD3C,npc,geometry,,,5.9,3317,5,3,77.3
0x4C2E1,npc,geometry,,,5.9,1384,3,2,71.3
0x1C812,npc,geometry,,,5.9,1512,3,3,72.4
0x1FBBF,npc,geometry,,,5.9,1666,5,3,71.8
0x1FC51,npc,geometry,,,5.9,1390,3,3,73.0
0x22B31,npc,geometry,,,5.9,1440,3,2,72.2
0x26C53,npc,geometry,,,5.9,2197,2,2,74.2
0x2D199,npc,geometry,,,5.9,1471,3,2,57.6
0x2D274,npc,geometry,,,5.9,1426,4,2,72.2
0x32BA5,npc,geometry,,,5.9,1480,3,2,57.3
0x32BAA,npc,geometry,,,5.9,1684,3,2,57.5
0x3BB54,npc,geometry,,,5.9,2197,2,2,74.2
0x3BB7A,npc,geometry,,,5.9,1390,3,3,73.0
0x3BBA7,npc,geometry,,,5.9,1512,3,3,72.4
0x3BBE6,npc,geometry,,,5.9,1440,3,2,72.2
0x3BBEE,npc,geometry,,,5.9,1460,3,2,74.4
0x3BE30,npc,geometry,,,5.9,1290,3,2,74.2
0x3BF71,npc,geometry,,,5.9,1481,3,2,71.9
0x4426C,npc,geometry,,,5.9,1793,3,3,70.3
0x44BD6,npc,geometry,,,5.9,1471,3,2,57.6
0x44BDF,npc,geometry,,,5.9,1426,4,2,72.2
0x44BEC,npc,geometry,,,5.9,1480,3,2,57.3
0x44BED,npc,geometry,,,5.9,1684,3,2,57.5
0x4F5B9,npc,geometry,,,5.9,3218,10,15,10767.3
0x5394E,npc,geometry,,,5.9,1666,5,3,71.8
0x5D02D,npc,geometry,,,5.9,3218,10,15,10767.3
0x4C515,npc,geometry,,,5.89,1852,3,4,74.0
0x560D8,npc,geometry,,,5.89,1519,4,2,71.7
0x1FC27,npc,geometry,,,5.89,1444,3,2,72.4
0x28EEE,npc,geometry,,,5.89,5404,8,18,7517.7
0x2D1AD,npc,geometry,,,5.89,1627,3,2,76.1
0x2D29A,npc,geometry,,,5.89,1537,4,4,70.9
0x2D34B,npc,geometry,,,5.89,1404,4,2,72.5
0x32C47,npc,geometry,,,5.89,1512,4,3,72.0
0x3BC59,npc,geometry,,,5.89,1627,3,2,76.1
0x3BC6E,npc,geometry,,,5.89,1537,4,4,70.9
0x3BC89,npc,geometry,,,5.89,1404,4,2,72.5
0x3BDF8,npc,geometry,,,5.89,1404,3,2,71.3
0x4C32B,npc,geometry,,,5.89,1444,3,2,72.4
0x4CBF3,npc,geometry,,,5.89,1811,3,2,60.1
0x516C7,npc,geometry,,,5.89,1811,3,2,60.1
0x3BD2E,npc,geometry,,,5.88,1997,4,3,70.7
0x3BD33,npc,geometry,,,5.88,2053,4,3,70.7
0x5290E,npc,geometry,,,5.88,1461,4,3,71.4
0x1C79D,npc,geometry,,,5.88,1409,6,4,71.5
0x285BC,npc,geometry,,,5.88,805,2,5,1495.0
0x2D2E2,npc,geometry,,,5.88,1961,5,3,70.7
0x2D31F,npc,geometry,,,5.88,1320,2,2,70.9
0x2D442,npc,geometry,,,5.88,1669,4,5,75.6
0x3BC82,npc,geometry,,,5.88,1320,2,2,70.9
0x3BC9E,npc,geometry,,,5.88,1669,4,5,75.6
0x3BF53,npc,geometry,,,5.88,1544,4,3,72.8
0x45C3A,npc,geometry,,,5.88,1544,4,3,72.8
0x45BE3,npc,geometry,,,5.88,1961,5,3,70.7
0x466FC,npc,geometry,,,5.88,536,3,8,545.1
0x4CA5C,npc,geometry,,,5.88,1394,5,2,105.5
0x4C2F1,npc,geometry,,,5.88,1409,6,4,71.5
0x5CEFE,npc,geometry,,,5.88,805,2,5,1495.0
0x1C801,npc,geometry,,,5.87,1511,2,2,70.8
0x3BBA2,npc,geometry,,,5.87,1511,2,2,70.8
0x3BD1C,npc,geometry,,,5.87,1407,4,3,71.7
0x45C6F,npc,geometry,,,5.87,1311,2,2,269.2
0x1FC35,npc,geometry,,,5.87,1478,2,2,70.8
0x22B21,npc,geometry,,,5.87,1373,3,2,70.8
0x3BB51,npc,geometry,,,5.87,1478,2,2,70.8
0x3BBA8,npc,geometry,,,5.87,1341,3,3,71.1
0x3BBDE,npc,geometry,,,5.87,1373,3,2,70.8
0x4CA4A,npc,geometry,,,5.87,1736,6,3,111.8
0x4F42D,npc,geometry,,,5.87,1236,2,6,1802.6
0x1FBC4,npc,geometry,,,5.86,1687,4,3,70.7
0x4C2DE,npc,geometry,,,5.86,1687,4,3,70.7
0x2D339,npc,geometry,,,5.86,1732,3,2,71.9
0x3BC87,npc,geometry,,,5.86,1732,3,2,71.9
0x3BD04,npc,geometry,,,5.86,1562,5,4,71.0
0x3BD19,npc,geometry,,,5.86,1456,4,3,71.7
0x3BD38,npc,geometry,,,5.86,1964,4,3,70.6
0x45BFF,npc,geometry,,,5.86,1562,5,4,71.0
0x1C7B3,npc,geometry,,,5.86,1472,3,2,71.9
0x22907,npc,geometry,,,5.86,1570,2,2,71.5
0x263EB,npc,geometry,,,5.86,791,3,6,1974.8
0x26416,npc,geometry,,,5.86,791,3,6,1974.8
0x2D1F3,npc,geometry,,,5.86,1601,3,2,70.7
0x2D2D3,npc,geometry,,,5.86,2012,4,3,71.9
0x2D301,npc,geometry,,,5.86,1484,2,2,70.4
0x2D306,npc,geometry,,,5.86,1356,3,2,57.3
0x2D32E,npc,geometry,,,5.86,1550,4,2,69.9
0x2D9BF,npc,geometry,,,5.86,791,3,6,1974.8
0x2D9C0,npc,geometry,,,5.86,791,3,6,1974.8
0x3BBA0,npc,geometry,,,5.86,1472,3,2,71.9
0x3BBB2,npc,geometry,,,5.86,1441,2,3,71.2
0x3BC08,npc,geometry,,,5.86,1550,4,2,69.9
0x3BC34,npc,geometry,,,5.86,2012,4,3,71.9
0x3BC5F,npc,geometry,,,5.86,1601,3,2,70.7
0x44BE4,npc,geometry,,,5.86,1356,3,2,57.3
0x4C369,npc,geometry,,,5.86,1484,2,2,70.4
0x4F3CE,npc,geometry,,,5.86,743,3,6,1974.8
0x4F3F8,npc,geometry,,,5.86,743,3,6,1974.8
0x32C00,npc,geometry,,,5.85,1232,6,4,112.5
0x2D37F,npc,geometry,,,5.85,1505,4,5,72.0
0x3BC91,npc,geometry,,,5.85,1505,4,5,72.0
0x4C460,npc,geometry,,,5.85,2212,8,4,71.6
0x4C468,npc,geometry,,,5.85,2149,8,5,71.6
0x4C476,npc,geometry,,,5.85,1718,4,5,71.1
0x546E6,npc,geometry,NPC Gwen dress,,5.85,2149,8,5,71.6
0x50C51,npc,geometry,,,5.85,1718,4,5,71.1
0x516BB,npc,geometry,,,5.85,2212,8,4,71.6
0x4C3B4,npc,geometry,,,5.85,1232,6,4,112.5
0x1FBE4,npc,geometry,,,5.85,1649,2,3,70.8
0x22BB4,npc,geometry,,,5.85,1860,2,2,71.6
0x22BBE,npc,geometry,,,5.85,1699,2,2,70.4
0x2525E,npc,geometry,,,5.85,6636,10,14,4575.6
0x26391,npc,geometry,,,5.85,1086,7,10,2415.3
0x25E74,npc,geometry,,,5.85,6636,10,14,4575.6
0x2D209,npc,geometry,,,5.85,1486,3,2,72.0
0x2D86C,npc,geometry,,,5.85,1086,7,10,2415.3
0x32AD1,npc,geometry,,,5.85,1516,5,3,72.3
0x32BA0,npc,geometry,,,5.85,1489,5,3,72.3
0x3BB74,npc,geometry,,,5.85,1486,3,2,72.0
0x3BEA6,npc,geometry,,,5.85,1550,4,3,71.4
0x44B7D,npc,geometry,,,5.85,1649,2,3,70.8
0x45C2E,npc,geometry,,,5.85,1489,5,3,72.3
0x45B8D,npc,geometry,,,5.85,1516,5,3,72.3
0x45C28,npc,geometry,,,5.85,1550,4,3,71.4
0x4C50C,npc,geometry,,,5.85,1869,3,4,74.0
0x4CA1D,npc,geometry,,,5.85,1511,3,2,103.6
0x4C31F,npc,geometry,,,5.85,1860,2,2,71.6
0x4C321,npc,geometry,,,5.85,1699,2,2,70.4
0x3BD07,npc,geometry,,,5.84,1473,3,2,71.0
0x3BD72,npc,geometry,,,5.84,2017,5,3,71.6
0x420D9,npc,geometry,,,5.84,2017,5,3,71.6
0x50C44,npc,geometry,,,5.84,1798,4,3,71.3
0x4C43C,npc,geometry,,,5.84,1798,4,3,71.3
0x14FD6,npc,geometry,,,5.84,1392,2,3,70.2
0x1C840,npc,geometry,,,5.84,1590,4,3,70.6
0x1FB7A,npc,geometry,,,5.84,1392,2,3,70.2
0x22AAB,npc,geometry,,,5.84,1514,4,3,71.1
0x26437,npc,geometry,,,5.84,1499,5,8,4469.8
0x28BD7,npc,geometry,,,5.84,1167,5,8,2261.9
0x2D2CE,npc,geometry,,,5.84,1838,5,3,71.4
0x2D9B1,npc,geometry,,,5.84,1499,5,8,4469.8
0x2DC82,npc,geometry,,,5.84,1167,5,8,2261.9
0x3BBB5,npc,geometry,,,5.84,1514,4,3,71.1
0x3BBE1,npc,geometry,,,5.84,1392,2,3,70.2
0x3BC33,npc,geometry,,,5.84,1838,5,3,71.4
0x3BD9E,npc,geometry,,,5.84,1832,3,3,72.4
0x3BED5,npc,geometry,,,5.84,1723,3,2,71.2
0x420E6,npc,geometry,,,5.84,1832,3,3,72.4
0x46B40,npc,geometry,,,5.84,1530,2,6,2206.3
0x4990F,npc,geometry,,,5.84,2346,5,11,349.9
0x4C305,npc,geometry,,,5.84,1590,4,3,70.6
0x4DE64,npc,geometry,,,5.84,1530,2,6,2206.3
0x5AB91,npc,geometry,,,5.84,3868,4,4,76.0
0x5CE3C,npc,geometry,,,5.84,1392,2,3,70.2
0x5CC07,npc,geometry,,,5.84,2346,5,11,349.9
0x4C473,npc,geometry,,,5.83,1817,5,5,71.1
0x56F97,npc,geometry,,,5.83,3656,7,4,70.5
0x50C50,npc,geometry,,,5.83,1817,5,5,71.1
0x4C43F,npc,geometry,,,5.83,1575,4,2,71.3
0x1C7E2,npc,geometry,,,5.83,1628,2,3,71.0
0x286E4,npc,geometry,,,5.83,1032,11,13,2166.9
0x286AC,npc,geometry,,,5.83,1032,11,13,2166.9
0x2D757,npc,geometry,,,5.83,1032,11,13,2166.9
0x2D76E,npc,geometry,,,5.83,1032,11,13,2166.9
0x3E0AB,npc,geometry,,,5.83,8737,4,6,3931.4
0x4C2FE,npc,geometry,,,5.83,1628,2,3,71.0
0x3E444,npc,geometry,,,5.82,2132,5,3,71.6
0x3BD6F,npc,geometry,Mercenary Melonni,,5.82,2132,5,3,71.6
0x25188,npc,geometry,,,5.82,902,4,7,522.3
0x25CBD,npc,geometry,,,5.82,1034,2,4,991.5
0x299A1,npc,geometry,,,5.82,1615,5,3,72.5
0x2DF66,npc,geometry,,,5.82,1034,2,4,991.5
0x33873,npc,geometry,,,5.82,3595,6,11,1086.3
0x3BE26,npc,geometry,,,5.82,2051,6,5,72.3
0x4210A,npc,geometry,,,5.82,2051,6,5,72.3
0x44BB7,npc,geometry,,,5.82,1615,5,3,72.5
0xB6A4,npc,geometry,,,5.82,902,4,7,522.3
0x3BD6A,npc,geometry,,,5.81,1955,5,4,71.6
0x4C479,npc,geometry,,,5.81,2103,5,3,71.1
0x58686,npc,geometry,,,5.81,1850,3,3,71.9
0x50C53,npc,geometry,,,5.81,2103,5,3,71.1
0x1C82D,npc,geometry,,,5.81,1467,4,3,72.1
0x32C1A,npc,geometry,,,5.81,1793,3,3,79.3
0x38379,npc,geometry,,,5.81,571,2,4,162.2
0x45818,npc,geometry,,,5.81,571,2,4,162.2
0x45C37,npc,geometry,,,5.81,1793,3,3,79.3
0x4882F,npc,geometry,,,5.81,2260,5,5,85.4
0x4C2DC,npc,geometry,,,5.81,1467,4,3,72.1
0x4F30F,npc,geometry,,,5.81,653,6,16,3950.5
0x1C841,npc,geometry,,,5.8,1854,2,3,74.4
0x4C2E3,npc,geometry,,,5.8,1854,2,3,74.4
0x43B35,npc,geometry,,,5.8,1593,2,2,85.2
0x4C465,npc,geometry,,,5.8,2014,8,5,71.4
0x516BD,npc,geometry,,,5.8,2014,8,5,71.4
0x4C444,npc,geometry,,,5.8,1893,5,7,71.3
0x2D22C,npc,geometry,,,5.79,1887,6,5,74.4
0x3BC2B,npc,geometry,,,5.79,1887,6,5,74.4
0x1C830,npc,geometry,,,5.79,1505,3,2,71.6
0x28B6B,npc,geometry,,,5.79,1560,11,20,5390.0
0x2F999,npc,geometry,,,5.79,1560,11,20,5390.0
0x4CA03,npc,geometry,,,5.79,1734,4,3,106.1
0x4CA6B,npc,geometry,,,5.79,1689,5,3,104.6
0x4C301,npc,geometry,,,5.79,1505,3,2,71.6
0x22B54,npc,geometry,,,5.78,1775,4,4,74.6
0x3BF24,npc,geometry,,,5.78,1983,6,6,102.3
0x4C336,npc,geometry,,,5.78,1775,4,4,74.6
0x4C3B6,npc,geometry,Margonite female,,5.78,1983,6,6,102.3
0x28B64,npc,geometry,,,5.78,4176,7,15,12425.9
0x2DF89,npc,geometry,,,5.78,4176,7,15,12425.9
0x44BE0,npc,geometry,,,5.78,1384,4,2,58.2
0x3BF8A,npc,geometry,,,5.77,1527,3,2,73.6
0x465D1,npc,geometry,,,5.77,901,3,9,1362.8
0x4661D,npc,geometry,,,5.77,901,3,9,2272.6
0x4DDA0,npc,geometry,,,5.77,901,3,9,2272.6
0x4DDA3,npc,geometry,,,5.77,901,3,9,1362.8
0x4C442,npc,geometry,,,5.76,1611,4,3,71.3
0x26C50,npc,geometry,,,5.76,1905,3,2,72.8
0x32F1A,npc,geometry,,,5.76,2221,3,9,1946.2
0x33DC9,npc,geometry,,,5.76,2555,5,13,6137.4
0x3BB52,npc,geometry,,,5.76,1905,3,2,72.8
0x3C157,npc,geometry,,,5.76,2221,3,9,1946.2
0x4C509,npc,geometry,,,5.76,1877,3,3,71.1
0x4CA08,npc,geometry,,,5.76,1958,6,3,106.5
0x4F453,npc,geometry,,,5.76,5568,10,17,10156.4
0x5CFC3,npc,geometry,,,5.76,2555,5,13,6137.4
0x5D01A,npc,geometry,,,5.76,5568,10,17,10156.4
0x4C4BF,npc,geometry,,,5.75,2215,4,3,104.8
0x4C4C4,npc,geometry,,,5.75,2395,6,3,104.8
0x50C57,npc,geometry,Mercenary Jora special armor,,5.75,2395,6,3,104.8
0x516C0,npc,geometry,Mercenary Jora,,5.75,2215,4,3,104.8
0x1C7D0,npc,geometry,,,5.75,1496,3,2,72.6
0x22ADD,npc,geometry,,,5.75,1589,3,5,71.1
0x3BB98,npc,geometry,,,5.75,1496,3,2,72.6
0x4C322,npc,geometry,,,5.75,1589,3,5,71.1
0x4CC13,npc,geometry,,,5.75,1542,3,2,51.6
0x59F15,npc,geometry,,,5.75,2885,6,4,72.4
0x2F2F0,npc,geometry,,,5.74,774,5,6,322.1
0x34BD6,npc,geometry,,,5.74,2599,21,14,2131.2
0x34A61,npc,geometry,,,5.74,3223,7,11,1332.3
0x3E034,npc,geometry,,,5.74,2599,21,14,2131.2
0x4C408,npc,geometry,,,5.74,2087,5,9,54.4
0x4F360,npc,geometry,,,5.74,5378,11,19,12157.2
0x5D010,npc,geometry,,,5.74,5378,11,19,12157.2
0x28E46,npc,geometry,,,5.73,2770,5,11,5781.8
0x465D2,npc,geometry,,,5.73,1357,3,9,1378.5
0x4661E,npc,geometry,,,5.73,1347,3,9,2285.5
0x46DB5,npc,geometry,,,5.73,1032,8,11,632.3
0x4DDA1,npc,geometry,,,5.73,1347,3,9,2285.5
0x4DDA4,npc,geometry,,,5.73,1357,3,9,1378.5
0x50C38,npc,geometry,,,5.72,1908,3,2,53.3
0x4C3FA,npc,geometry,Mercenary Vekk,,5.72,1908,3,2,53.3
0x4C3FD,npc,geometry,,,5.72,1764,2,1,53.3
0x1C3E5,npc,geometry,,,5.72,547,2,5,1293.0
0x21DFA,npc,geometry,,,5.72,547,2,5,1293.0
0x25B37,npc,geometry,,,5.72,1050,7,10,1881.7
0x2D7FE,npc,geometry,,,5.72,1050,7,10,1881.7
0x46020,npc,geometry,,,5.72,1524,4,10,1840.5
0x4F720,npc,geometry,,,5.72,1492,5,13,1840.5
0x3BF40,npc,geometry,,,5.71,1754,2,2,83.9
0x251E0,npc,geometry,,,5.71,774,3,5,1258.3
0x2D2C3,npc,geometry,,,5.71,1828,4,4,71.6
0x3C318,npc,geometry,,,5.71,653,4,9,717.6
0x3BC1D,npc,geometry,,,5.71,1828,4,4,71.6
0x45EE6,npc,geometry,,,5.71,653,4,9,717.6
0x4759C,npc,geometry,,,5.71,774,3,5,1258.3
0x28E10,npc,geometry,,,5.7,1623,11,13,2166.9
0x28EDB,npc,geometry,,,5.7,1623,11,14,2166.9
0x2D2E7,npc,geometry,,,5.7,1903,4,4,71.4
0x2E062,npc,geometry,,,5.7,1623,11,13,2166.9
0x2E0E4,npc,geometry,,,5.7,1234,4,3,75.0
0x2E582,npc,geometry,,,5.7,1623,11,14,2166.9
0x3BC36,npc,geometry,,,5.7,1903,4,4,71.4
0x3BD11,npc,geometry,,,5.7,1797,5,4,70.8
0x4CA73,npc,geometry,,,5.7,1542,3,1,105.8
0x4F4B8,npc,geometry,,,5.7,5709,11,19,9903.5
0x4F5B1,npc,geometry,,,5.7,3028,10,15,11940.6
0x5D01C,npc,geometry,,,5.7,5709,11,19,9903.5
0x5D029,npc,geometry,,,5.7,3028,10,15,11940.6
0x2D231,npc,geometry,,,5.69,2098,5,3,70.5
0x3BC39,npc,geometry,,,5.69,2098,5,3,70.5
0x3BD08,npc,geometry,,,5.69,1627,3,2,70.8
0x13921,npc,geometry,,,5.69,991,6,9,1470.0
0x218CB,npc,geometry,,,5.69,991,6,9,1470.0
0x4D9B6,npc,geometry,,,5.69,2345,6,16,510.3
0x1FC0D,npc,geometry,,,5.68,1574,3,3,80.9
0x3BBB7,npc,geometry,,,5.68,1574,3,3,80.9
0x26A50,npc,geometry,,,5.68,1039,7,6,1314.3
0x282E4,npc,geometry,,,5.68,1039,7,6,1314.3
0x285FC,npc,geometry,,,5.68,1141,4,6,1535.8
0x28B98,npc,geometry,,,5.68,1141,4,6,1535.8
0x28EC1,npc,geometry,,,5.68,1141,4,6,1535.8
0x2D259,npc,geometry,,,5.68,1597,4,3,80.5
0x2D6C2,npc,geometry,,,5.68,1141,4,6,1535.8
0x2DFCC,npc,geometry,,,5.68,1141,4,6,1535.8
0x2E544,npc,geometry,,,5.68,1141,4,6,1535.8
0x32C10,npc,geometry,,,5.68,1551,3,3,81.3
0x45C35,npc,geometry,,,5.68,1551,3,3,81.3
0x4C36E,npc,geometry,,,5.68,1597,4,3,80.5
0x4C4C9,npc,geometry,,,5.67,2056,5,3,104.8
0x50C59,npc,geometry,Mercenary Jora pikes armor,,5.67,2056,5,3,104.8
0x1B7C2,npc,geometry,,,5.67,1549,9,13,15388.1
0x1C7DA,npc,geometry,,,5.67,1630,3,4,80.6
0x22B26,npc,geometry,,,5.67,1594,3,3,80.6
0x25D4B,npc,geometry,,,5.67,2139,7,7,904.4
0x25D56,npc,geometry,,,5.67,2139,7,8,904.4
0x25D95,npc,geometry,,,5.67,2139,7,7,904.4
0x2D254,npc,geometry,,,5.67,1664,4,2,80.2
0x2DC5E,npc,geometry,,,5.67,2139,7,8,904.4
0x2DF6E,npc,geometry,,,5.67,2139,7,7,904.4
0x2DF75,npc,geometry,,,5.67,2139,7,7,904.4
0x3BB7E,npc,geometry,,,5.67,1630,3,4,80.6
0x3BBDF,npc,geometry,,,5.67,1594,3,3,80.6
0x3BE91,npc,geometry,,,5.67,1185,2,2,80.4
0x45B98,npc,geometry,,,5.67,1185,2,2,80.4
0x45E7D,npc,geometry,,,5.67,1549,9,13,15388.1
0x46B33,npc,geometry,,,5.67,731,2,6,1305.2
0x46B34,npc,geometry,,,5.67,706,2,6,2176.6
0x46B3F,npc,geometry,,,5.67,1110,2,6,2180.5
0x4712B,npc,geometry,,,5.67,776,3,12,2180.5
0x4712C,npc,geometry,,,5.67,753,3,12,2180.5
0x4712E,npc,geometry,,,5.67,692,2,8,2180.5
0x4C360,npc,geometry,,,5.67,1664,4,2,80.2
0x4DE66,npc,geometry,,,5.67,1110,2,6,2180.5
0x4DD33,npc,geometry,,,5.67,706,2,6,2176.6
0x4DDEC,npc,geometry,,,5.67,731,2,6,1305.2
0x4F26D,npc,geometry,,,5.67,692,2,8,2180.5
0x50FB3,npc,geometry,,,5.67,776,3,12,2180.5
0x50FB4,npc,geometry,,,5.67,753,3,12,2180.5
0x1727B,npc,geometry,NPC Vizier Khilbron,,5.66,1639,6,3,79.8
0x5CDCF,npc,geometry,,,5.66,1639,6,3,79.8
0x45300,npc,geometry,,,5.66,816,2,2,78.4
0x47A19,npc,geometry,,,5.66,816,2,2,78.4
0x1C7E8,npc,geometry,,,5.66,1807,3,2,72.3
0x251F8,npc,geometry,,,5.66,585,6,7,12858.7
0x25E32,npc,geometry,,,5.66,585,6,7,12858.7
0x330DB,npc,geometry,,,5.66,682,3,6,250.1
0x3C203,npc,geometry,,,5.66,682,3,6,250.1
0x4CC5F,npc,geometry,,,5.66,1860,2,2,53.4
0x59F02,npc,geometry,,,5.66,4593,5,5,81.2
0x2D180,npc,geometry,,,5.65,1966,3,2,79.5
0x44BD3,npc,geometry,,,5.65,1966,3,2,79.5
0x5A2E7,npc,geometry,,,5.65,3408,3,3,74.9
0x2D384,npc,geometry,,,5.65,1623,5,5,71.9
0x3BC93,npc,geometry,,,5.65,1623,5,5,71.9
0x4681E,npc,geometry,,,5.65,1144,2,6,2208.6
0x4DDEB,npc,geometry,,,5.65,1144,2,6,2208.6
0x2D1E9,npc,geometry,,,5.64,1622,4,2,71.7
0x2D217,npc,geometry,,,5.64,1649,5,6,74.2
0x3BB72,npc,geometry,,,5.64,1622,4,2,71.7
0x3BC26,npc,geometry,,,5.64,1649,5,6,74.2
0x2E0CC,npc,geometry,,,5.64,2089,4,2,73.0
0x435B7,npc,geometry,Mercenary Razah special armor,,5.63,1986,4,3,79.3
0x3338C,npc,geometry,,,5.63,3522,8,12,1265.6
0x34B1D,npc,geometry,,,5.63,730,3,4,1350.6
0x34BD5,npc,geometry,,,5.63,8687,16,15,4871.3
0x3E061,npc,geometry,,,5.63,730,3,4,1350.6
0x44CF4,npc,geometry,,,5.63,1379,2,2,78.0
0x45CD3,npc,geometry,,,5.63,1379,2,2,78.0
0x4727E,npc,geometry,,,5.63,1089,2,6,1258.3
0x4E3E0,npc,geometry,,,5.63,504,3,11,141.4
0x4F354,npc,geometry,,,5.63,1089,2,6,1258.3
0x5D07F,npc,geometry,,,5.63,8687,16,15,4871.3
0x2D3E7,npc,geometry,Kanaxai,,5.62,1579,2,3,271.9
0x435B2,npc,geometry,,,5.62,1994,4,2,79.0
0x577B9,npc,geometry,,,5.62,2388,3,3,78.2
0x57C31,npc,geometry,,,5.62,2388,3,3,78.2
0x1F07D,npc,geometry,,,5.62,2223,8,10,12023.3
0x21FFD,npc,geometry,,,5.62,2223,8,10,12023.3
0x2E59A,npc,geometry,,,5.62,9541,8,17,16804.8
0x3BF64,npc,geometry,,,5.62,1485,4,3,71.4
0x45C3E,npc,geometry,,,5.62,1485,4,3,71.4
0x4683B,npc,geometry,,,5.62,526,4,12,990.0
0x4CBFE,npc,geometry,,,5.62,1697,5,3,52.6
0x4DD3E,npc,geometry,,,5.62,526,4,12,990.0
0x22B08,npc,geometry,,,5.61,1507,3,3,71.0
0x25DA3,npc,geometry,,,5.61,802,2,3,993.8
0x28AF4,npc,geometry,,,5.61,802,2,3,993.8
0x2D20E,npc,geometry,,,5.61,1514,4,2,78.2
0x3BB76,npc,geometry,,,5.61,1514,4,2,78.2
0x3BBD6,npc,geometry,,,5.61,1507,3,3,71.0
0x3BDD0,npc,geometry,,,5.61,1519,4,3,77.9
0x435AF,npc,geometry,,,5.61,1837,4,2,78.5
0x45C02,npc,geometry,,,5.61,1519,4,3,77.9
0x59A5B,npc,geometry,,,5.61,532,3,2,26.9
0x1B9F0,npc,geometry,,,5.6,3099,8,12,1568.8
0x1FB82,npc,geometry,,,5.6,1798,4,3,71.6
0x21BB0,npc,geometry,,,5.6,3317,6,9,1568.8
0x28800,npc,geometry,,,5.6,1229,2,14,160.0
0x2D240,npc,geometry,,,5.6,1357,4,2,76.9
0x2E775,npc,geometry,,,5.6,3336,6,10,1568.8
0x44BB5,npc,geometry,,,5.6,1357,4,2,76.9
0x4C27A,npc,geometry,,,5.6,1798,4,3,71.6
0x5894,npc,geometry,,,5.6,1229,2,14,160.0
0xBDF2,npc,geometry,,,5.6,3317,6,9,1568.8
0x26C4A,npc,geometry,,,5.59,1484,4,3,78.4
0x3BF4C,npc,geometry,,,5.59,1545,3,3,77.9
0x44B61,npc,geometry,,,5.59,1484,4,3,78.4
